Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,with_noise_20,log_87_1687182053,0.05,400,500,"[1423, 2996, 3884]","[1385, 2862, 3527, 3777]",0.8571428571428571,93.0,00:00:09,9.373736548237504,0.0020489041635491
Process Graph Metrics,with_noise_20,log_87_1687182053,0.05,400,600,"[1433, 3113, 3761]","[1385, 2862, 3527, 3777]",0.5714285714285715,32.0,00:00:23,23.06280210800469,0.0050410496410939
Process Graph Metrics,with_noise_10,log_87_1687182053,0.05,400,700,"[1426, 3051, 3643]","[1385, 2862, 3527, 3777]",0.8571428571428571,115.33333333333331,00:00:15,15.244612989015875,0.0033321558445936
Process Graph Metrics,with_noise_10,log_87_1687182053,0.1,100,400,"[1426, 2889, 3644]","[1385, 2862, 3527, 3777]",0.8571428571428571,61.66666666666666,00:00:29,29.681154529564083,0.0064876840501779
Process Graph Metrics,with_noise_10,log_87_1687182053,0.1,100,700,"[1426, 3051, 3612]","[1385, 2862, 3527, 3777]",0.8571428571428571,105.0,00:00:12,12.978421432897449,0.0028368134279557
Process Graph Metrics,with_noise_20,log_87_1687182053,0.1,200,500,"[1420, 2993, 3881]","[1385, 2862, 3527, 3777]",0.8571428571428571,90.0,00:00:09,9.136469989083707,0.0019970426205647
Process Graph Metrics,with_noise_20,log_87_1687182053,0.1,200,700,"[1429, 3054, 3644]","[1385, 2862, 3527, 3777]",0.8571428571428571,117.66666666666669,00:00:16,16.680280148983,0.0036459628740946
Process Graph Metrics,with_noise_10,log_87_1687182053,0.1,300,400,"[1426, 2889, 3644]","[1385, 2862, 3527, 3777]",0.8571428571428571,61.66666666666666,00:00:27,27.49944400787353,0.0060108074334149
Process Graph Metrics,without_noise,log_87_1687182053,0.1,300,600,"[1433, 3092, 3620]","[1385, 2862, 3527, 3777]",0.5714285714285715,70.5,00:00:19,19.69142754096538,0.0043041371674241
Process Graph Metrics,with_noise_20,log_87_1687182053,0.1,300,700,"[1429, 3054, 3644]","[1385, 2862, 3527, 3777]",0.8571428571428571,117.66666666666669,00:00:15,15.39713371079415,0.0033654937072774
Process Graph Metrics,without_noise,log_87_1687182053,0.1,400,400,"[1423, 3613]","[1385, 2862, 3527, 3777]",0.6666666666666666,62.0,00:00:59,59.10265315696597,0.0129186127119051
Process Graph Metrics,with_noise_20,log_87_1687182053,0.1,400,600,"[1429, 3109, 3757]","[1385, 2862, 3527, 3777]",0.5714285714285715,32.0,00:00:23,23.24642516020685,0.0050811858273676
Process Graph Metrics,with_noise_10,log_87_1687182053,0.1,400,700,"[1426, 3051, 3612]","[1385, 2862, 3527, 3777]",0.8571428571428571,105.0,00:00:06,6.664535965770483,0.001456729172846
Process Graph Metrics,with_noise_20,log_88_1687182055,0.0001,100,400,"[1436, 2186, 3484]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,25.666666666666668,00:00:12,12.776487815193832,0.0030012891273652
Process Graph Metrics,with_noise_20,log_88_1687182055,0.0001,100,500,"[1443, 2157, 3605]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,78.0,00:00:20,20.964202587492764,0.0049246423743229
Process Graph Metrics,with_noise_20,log_88_1687182055,0.0001,100,600,"[1436, 2215, 3625]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,69.0,00:00:09,9.412388421595097,0.0022110379190968
Process Graph Metrics,without_noise,log_88_1687182055,0.0001,100,700,"[2335, 3623]","[1401, 1950, 2206, 3218, 3462]",0.5714285714285715,145.0,00:00:03,3.7588132862001657,0.0008829723481795
Process Graph Metrics,with_noise_10,log_88_1687182055,0.0001,200,700,"[1446, 2106, 3470]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,51.0,00:00:20,20.237420103512704,0.0047539159275341
Process Graph Metrics,with_noise_10,log_88_1687182055,0.0001,300,400,"[1431, 2181, 3479]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,24.0,00:00:14,14.968384008854628,0.0035161813504474
Process Graph Metrics,with_noise_20,log_88_1687182055,0.0001,300,500,"[1443, 2157, 3605]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,78.0,00:00:19,19.19242446217686,0.00450843891524
Process Graph Metrics,with_noise_20,log_88_1687182055,0.0001,300,700,"[1444, 2147, 3470]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,36.66666666666666,00:00:17,17.525662989355624,0.0041169046251716
Process Graph Metrics,without_noise,log_88_1687182055,0.0001,400,400,"[1512, 3465]","[1401, 1950, 2206, 3218, 3462]",0.5714285714285715,57.0,00:00:10,10.418252549134197,0.0024473226565971
Process Graph Metrics,without_noise,log_88_1687182055,0.0001,400,500,"[1648, 2296, 3465]","[1401, 1950, 2206, 3218, 3462]",0.5,46.5,00:00:07,7.154319836758077,0.0016806013241151
Process Graph Metrics,with_noise_20,log_88_1687182055,0.0001,400,600,"[1436, 2215, 3625]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,69.0,00:00:08,8.631631162948906,0.0020276324084916
Process Graph Metrics,with_noise_20,log_88_1687182055,0.0001,400,700,"[1444, 2147, 3470]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,36.66666666666666,00:00:21,21.007561900652945,0.0049348277896765
Process Graph Metrics,without_noise,log_88_1687182055,0.005,100,400,"[1512, 3409]","[1401, 1950, 2206, 3218, 3462]",0.5714285714285715,82.0,00:00:06,6.826040171086788,0.0016034860632104
Process Graph Metrics,without_noise,log_88_1687182055,0.005,100,500,"[1648, 2296, 3409]","[1401, 1950, 2206, 3218, 3462]",0.5,71.5,00:00:07,7.802016411907971,0.0018327499205797
Process Graph Metrics,with_noise_10,log_88_1687182055,0.005,100,600,"[1446, 2106, 3425]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,60.66666666666666,00:00:21,21.48367494530976,0.0050466701774277
Process Graph Metrics,without_noise,log_88_1687182055,0.005,200,400,"[1512, 3409]","[1401, 1950, 2206, 3218, 3462]",0.5714285714285715,82.0,00:00:06,6.806814704090357,0.0015989698623655
Process Graph Metrics,with_noise_10,log_88_1687182055,0.005,200,700,"[1446, 2106, 3409]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,66.0,00:00:15,15.312229639850557,0.0035969531688631
Process Graph Metrics,with_noise_20,log_88_1687182055,0.005,300,400,"[1430, 2112, 3440]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,48.333333333333336,00:00:27,27.016225080937147,0.0063463061031095
Process Graph Metrics,with_noise_20,log_88_1687182055,0.005,300,500,"[1431, 2112, 3560]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,74.0,00:00:16,16.66649664565921,0.0039150802550291
Process Graph Metrics,with_noise_10,log_88_1687182055,0.005,400,400,"[1428, 2178, 3472]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,21.666666666666668,00:00:14,14.236438564956188,0.0033442420871402
Process Graph Metrics,without_noise,log_88_1687182055,0.005,400,600,"[1512, 2291, 3408, 4158]","[1401, 1950, 2206, 3218, 3462]",0.6666666666666665,83.33333333333333,00:00:07,7.024929984472692,0.0016502067146987
Process Graph Metrics,with_noise_20,log_88_1687182055,0.005,400,700,"[1431, 2101, 3438]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,53.0,00:00:18,18.87028728146106,0.0044327665683488
Process Graph Metrics,with_noise_10,log_88_1687182055,0.05,100,400,"[1422, 2172, 3403]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,38.0,00:00:11,11.079606110230088,0.0026026793775499
Process Graph Metrics,with_noise_20,log_88_1687182055,0.05,100,500,"[1428, 2104, 3552]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,73.0,00:00:16,16.780368387699127,0.0039418295484376
Process Graph Metrics,without_noise,log_88_1687182055,0.05,100,700,"[1550, 2198, 3399]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,73.33333333333333,00:00:06,6.870615012012422,0.001613957014802
Process Graph Metrics,with_noise_10,log_88_1687182055,0.05,200,400,"[1422, 2172, 3403]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,38.0,00:00:11,11.042858693748713,0.0025940471444089
Process Graph Metrics,without_noise,log_88_1687182055,0.05,200,700,"[1550, 2198, 3399]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,73.33333333333333,00:00:06,6.294875499792397,0.0014787116513489
Process Graph Metrics,with_noise_20,log_88_1687182055,0.05,300,400,"[1426, 2104, 3399]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,63.333333333333336,00:00:21,21.61337176337838,0.0050771368953202
Process Graph Metrics,with_noise_10,log_88_1687182055,0.05,300,700,"[1446, 2106, 3392]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,71.66666666666667,00:00:13,13.738253686577082,0.0032272148664733
Process Graph Metrics,with_noise_10,log_88_1687182055,0.05,400,400,"[1422, 2172, 3403]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,38.0,00:00:11,11.05406882148236,0.002596680484257
Process Graph Metrics,with_noise_10,log_88_1687182055,0.05,400,700,"[1446, 2106, 3392]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,71.66666666666667,00:00:14,14.600829208269715,0.0034298400771129
Process Graph Metrics,with_noise_20,log_88_1687182055,0.1,100,400,"[1422, 2097, 3272]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,61.333333333333336,00:00:33,33.10692684724927,0.0077770558720341
Process Graph Metrics,with_noise_20,log_88_1687182055,0.1,100,500,"[1426, 2097, 3545]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,72.33333333333333,00:00:16,16.1822110991925,0.0038013180876656
Process Graph Metrics,without_noise,log_88_1687182055,0.1,100,600,"[1512, 2100, 3650]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,135.0,00:00:10,10.766297261230648,0.0025290808694457
Process Graph Metrics,with_noise_20,log_88_1687182055,0.1,100,700,"[1422, 2070, 3328]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,83.66666666666667,00:00:19,19.07698585093021,0.0044813215529551
Process Graph Metrics,with_noise_10,log_88_1687182055,0.1,200,400,"[1421, 2171, 3402]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,38.333333333333336,00:00:11,11.992079049348831,0.0028170258513856
Process Graph Metrics,with_noise_10,log_88_1687182055,0.1,200,600,"[1446, 2106, 3363]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,81.33333333333333,00:00:11,11.547703373245897,0.0027126388003866
Process Graph Metrics,with_noise_10,log_88_1687182055,0.1,300,400,"[1421, 2171, 3402]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,38.333333333333336,00:00:11,11.1141239926219,0.0026107878770547
Process Graph Metrics,with_noise_10,log_88_1687182055,0.1,300,500,"[1411, 2161, 3611]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,68.0,00:00:05,5.186484006233513,0.0012183424961788
Process Graph Metrics,with_noise_10,log_88_1687182055,0.1,300,600,"[1446, 2106, 3363]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,81.33333333333333,00:00:18,18.206300746649504,0.0042767913428821
Process Graph Metrics,with_noise_10,log_88_1687182055,0.1,300,700,"[1446, 2106, 3363]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,81.33333333333333,00:00:12,12.491649036295712,0.002934378444044
Process Graph Metrics,with_noise_20,log_88_1687182055,0.1,400,400,"[1422, 2097, 3272]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,61.333333333333336,00:00:22,22.95742351189256,0.0053928643438789
Process Graph Metrics,without_noise,log_88_1687182055,0.1,400,600,"[2219, 3363]","[1401, 1950, 2206, 3218, 3462]",0.5714285714285715,56.0,00:00:19,19.43649103026837,0.0045657719122077
Process Graph Metrics,with_noise_10,log_88_1687182055,0.1,400,700,"[1446, 2106, 3363]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,81.33333333333333,00:00:12,12.05293412040919,0.0028313211464433
Process Graph Metrics,with_noise_20,log_89_1687182057,0.0001,100,400,"[1207, 2038, 2544]","[1144, 1943, 2486]",1.0,72.0,00:00:06,6.164489831775427,0.0019108771952186
Process Graph Metrics,with_noise_20,log_89_1687182057,0.0001,100,500,"[1182, 2027, 2544]","[1144, 1943, 2486]",1.0,60.0,00:00:13,13.762010790407658,0.0042659673869831
Process Graph Metrics,with_noise_20,log_89_1687182057,0.0001,100,600,"[1182, 2177]","[1144, 1943, 2486]",0.4,38.0,00:00:32,32.4540490237996,0.0100601515882825
Process Graph Metrics,without_noise,log_89_1687182057,0.0001,100,700,"[1479, 2693]","[1144, 1943, 2486]",,,00:00:12,12.00418097153306,0.003721072836805
Process Graph Metrics,with_noise_20,log_89_1687182057,0.0001,200,400,"[1207, 2038, 2544]","[1144, 1943, 2486]",1.0,72.0,00:00:12,12.095053426921368,0.0037492416078491
Process Graph Metrics,with_noise_10,log_89_1687182057,0.0001,200,500,"[1188, 2016, 2532]","[1144, 1943, 2486]",1.0,54.333333333333336,00:00:13,13.805219054222109,0.0042793611451401
Process Graph Metrics,with_noise_10,log_89_1687182057,0.0001,200,600,"[1187, 2185]","[1144, 1943, 2486]",0.4,43.0,00:00:35,35.25327044352889,0.0109278581660039
Process Graph Metrics,with_noise_10,log_89_1687182057,0.0001,200,700,"[1185, 2183, 2782]","[1144, 1943, 2486]",0.3333333333333333,41.0,00:00:06,6.607733300887048,0.0020482744268093
Process Graph Metrics,with_noise_20,log_89_1687182057,0.0001,300,400,"[1207, 2038, 2544]","[1144, 1943, 2486]",1.0,72.0,00:00:09,9.18777499254793,0.0028480393653279
Process Graph Metrics,with_noise_10,log_89_1687182057,0.0001,300,700,"[1179, 2114, 3538]","[1144, 1943, 2486]",0.6666666666666666,103.0,00:00:50,50.8752949219197,0.0157703952020829
Process Graph Metrics,with_noise_20,log_89_1687182057,0.0001,400,500,"[1182, 2027, 2544]","[1144, 1943, 2486]",1.0,60.0,00:00:15,15.357498445548115,0.0047605388857867
Process Graph Metrics,with_noise_20,log_89_1687182057,0.0001,400,600,"[1182, 2177]","[1144, 1943, 2486]",0.4,38.0,00:00:32,32.585774755105376,0.0101009841150357
Process Graph Metrics,with_noise_10,log_89_1687182057,0.0001,400,700,"[1181, 2219]","[1144, 1943, 2486]",0.4,37.0,00:00:15,15.601750483736396,0.0048362524748097
Process Graph Metrics,with_noise_10,log_89_1687182057,0.005,100,400,"[1184, 2137]","[1144, 1943, 2486]",0.8,117.0,00:00:12,12.591491918079557,0.0039031283069062
Process Graph Metrics,without_noise,log_89_1687182057,0.005,100,500,[2007],"[1144, 1943, 2486]",0.5,64.0,00:00:06,6.842029480263591,0.0021209018847686
Process Graph Metrics,with_noise_20,log_89_1687182057,0.005,100,600,"[1182, 2177, 2774]","[1144, 1943, 2486]",0.3333333333333333,38.0,00:00:09,9.040711984969676,0.0028024525681865
Process Graph Metrics,without_noise,log_89_1687182057,0.005,100,700,"[1479, 2693]","[1144, 1943, 2486]",,,00:00:11,11.182373844087124,0.0034663279119922
Process Graph Metrics,with_noise_10,log_89_1687182057,0.005,200,400,"[1184, 2137]","[1144, 1943, 2486]",0.8,117.0,00:00:12,12.481402316130698,0.0038690025778458
Process Graph Metrics,without_noise,log_89_1687182057,0.005,200,500,[2007],"[1144, 1943, 2486]",0.5,64.0,00:00:06,6.712143559008837,0.0020806396649128
Process Graph Metrics,without_noise,log_89_1687182057,0.005,200,600,"[2039, 2818]","[1144, 1943, 2486]",0.4,96.0,00:00:07,7.190077085979283,0.0022287901692434
Process Graph Metrics,with_noise_10,log_89_1687182057,0.005,200,700,"[1175, 2170, 2767]","[1144, 1943, 2486]",0.3333333333333333,31.0,00:00:06,6.269708349369466,0.0019434929787258
Process Graph Metrics,with_noise_20,log_89_1687182057,0.005,300,400,"[1193, 2531]","[1144, 1943, 2486]",0.8,47.0,00:00:12,12.589850370772185,0.0039026194577719
Process Graph Metrics,with_noise_10,log_89_1687182057,0.005,300,600,"[1181, 2176, 2773]","[1144, 1943, 2486]",0.3333333333333333,37.0,00:00:08,8.362511969171464,0.0025922231770525
Process Graph Metrics,with_noise_20,log_89_1687182057,0.005,300,700,"[1189, 2124]","[1144, 1943, 2486]",0.8,113.0,00:00:19,19.4119492424652,0.0060173432245707
Process Graph Metrics,with_noise_20,log_89_1687182057,0.005,400,400,"[1193, 2531]","[1144, 1943, 2486]",0.8,47.0,00:00:17,17.671098357066512,0.0054777118279809
Process Graph Metrics,without_noise,log_89_1687182057,0.005,400,500,[2007],"[1144, 1943, 2486]",0.5,64.0,00:00:06,6.569853140041232,0.0020365322814758
Process Graph Metrics,with_noise_10,log_89_1687182057,0.005,400,700,"[1171, 2209]","[1144, 1943, 2486]",0.4,27.0,00:00:16,16.791048968210816,0.0052049128853722
Process Graph Metrics,with_noise_20,log_89_1687182057,0.05,100,500,"[1152, 2008, 2573]","[1144, 1943, 2486]",1.0,53.333333333333336,00:00:11,11.817178682424128,0.0036631056052151
Process Graph Metrics,without_noise,log_89_1687182057,0.05,100,600,"[1324, 2772]","[1144, 1943, 2486]",0.4,180.0,00:00:09,9.801289060153067,0.0030382173156085
Process Graph Metrics,with_noise_10,log_89_1687182057,0.05,100,700,"[1154, 2089, 3538]","[1144, 1943, 2486]",0.6666666666666666,78.0,00:01:03,63.78399293124676,0.0197718514975966
Process Graph Metrics,with_noise_10,log_89_1687182057,0.05,200,400,"[1168, 2118, 2623]","[1144, 1943, 2486]",1.0,112.0,00:00:04,4.563408872112632,0.0014145718760423
Process Graph Metrics,with_noise_20,log_89_1687182057,0.05,200,500,"[1152, 2008, 2573]","[1144, 1943, 2486]",1.0,53.333333333333336,00:00:11,11.848664571531115,0.0036728656452359
Process Graph Metrics,without_noise,log_89_1687182057,0.05,300,400,"[1340, 2085, 3147]","[1144, 1943, 2486]",0.6666666666666666,169.0,00:00:02,2.451712403446436,0.0007599852459536
Process Graph Metrics,with_noise_10,log_89_1687182057,0.05,300,500,"[682, 1177, 2135, 2710]","[1144, 1943, 2486]",0.5714285714285715,112.5,00:00:02,2.967339822091162,0.0009198201556389
Process Graph Metrics,without_noise,log_89_1687182057,0.05,300,600,"[1324, 2772]","[1144, 1943, 2486]",0.4,180.0,00:00:10,10.64100358262658,0.0032985131998222
Process Graph Metrics,with_noise_20,log_89_1687182057,0.05,400,400,"[1180, 2020, 2585]","[1144, 1943, 2486]",1.0,70.66666666666667,00:00:07,7.905141743831336,0.0024504469137728
Process Graph Metrics,with_noise_20,log_89_1687182057,0.05,400,600,"[1152, 2145, 2741]","[1144, 1943, 2486]",0.3333333333333333,8.0,00:00:05,5.411687181331217,0.0016775223748701
Process Graph Metrics,with_noise_20,log_89_1687182057,0.1,100,400,"[1181, 2016, 2581]","[1144, 1943, 2486]",1.0,68.33333333333333,00:00:06,6.596648909151554,0.0020448384715286
Process Graph Metrics,without_noise,log_89_1687182057,0.1,100,600,"[1384, 2080, 2776]","[1144, 1943, 2486]",0.3333333333333333,137.0,00:00:03,3.5309674283489585,0.0010945342307343
Process Graph Metrics,with_noise_10,log_89_1687182057,0.1,100,700,"[1151, 2086, 3538]","[1144, 1943, 2486]",0.6666666666666666,75.0,00:01:04,64.65387957636267,0.0200415001786617
Process Graph Metrics,without_noise,log_89_1687182057,0.1,200,500,"[672, 2743]","[1144, 1943, 2486]",,,00:00:01,1.6004340164363384,0.0004961047788085
Process Graph Metrics,with_noise_10,log_89_1687182057,0.1,200,600,"[1164, 2069, 2612]","[1144, 1943, 2486]",1.0,90.66666666666669,00:00:05,5.060081620700657,0.0015685311905457
Process Graph Metrics,without_noise,log_89_1687182057,0.1,200,700,"[1479, 2693]","[1144, 1943, 2486]",,,00:00:11,11.344263065606356,0.0035165105597043
Process Graph Metrics,with_noise_20,log_89_1687182057,0.1,300,400,"[1181, 2016, 2581]","[1144, 1943, 2486]",1.0,68.33333333333333,00:00:09,9.043381900526583,0.0028032801923516
Process Graph Metrics,with_noise_20,log_89_1687182057,0.1,300,500,"[672, 1184, 2139, 2712]","[1144, 1943, 2486]",0.5714285714285715,118.0,00:00:03,3.400822354480624,0.0010541916783882
Process Graph Metrics,without_noise,log_89_1687182057,0.1,300,600,"[1384, 2080, 2776]","[1144, 1943, 2486]",0.3333333333333333,137.0,00:00:03,3.2756917709484696,0.0010154035247825
