Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose J,with_noise_10,log_84_1687182047,200,2,[1332],[1338],1.0,6.0,00:02:58,178.36658455617726,0.0699751214422037
Bose WC,with_noise_10,log_84_1687182047,200,2,[],[1338],,,00:03:39,219.69043602235612,0.0861869109542393
Bose J,with_noise_20,log_84_1687182047,400,2,[1356],[1338],1.0,18.0,00:04:05,245.4563036225736,0.0962951367683694
Bose WC,with_noise_20,log_84_1687182047,400,2,[1340],[1338],1.0,2.0,00:04:05,245.56675456929952,0.0963384678577087
Bose J,without_noise,log_84_1687182047,500,2,[1332],[1338],1.0,6.0,00:02:45,165.38806436304003,0.0648835089694154
Bose WC,without_noise,log_84_1687182047,500,2,[1336],[1338],1.0,2.0,00:02:45,165.4536248082295,0.064909229034221
Bose J,with_noise_10,log_85_1687182048,100,2,[],"[1308, 1543]",,,00:03:43,223.56054441723973,0.086450326534122
Bose WC,with_noise_10,log_85_1687182048,100,2,[],"[1308, 1543]",,,00:03:16,196.95716341771185,0.0761628628838792
Bose J,without_noise,log_85_1687182048,200,2,"[404, 724, 1480]","[1308, 1543]",0.4,63.0,00:04:25,265.52679314184934,0.1026785743007924
Bose WC,without_noise,log_85_1687182048,200,2,[1478],"[1308, 1543]",0.6666666666666666,65.0,00:04:09,249.1211865926161,0.096334565581058
Bose J,with_noise_10,log_85_1687182048,300,2,"[800, 1340]","[1308, 1543]",0.5,32.0,00:04:14,254.34653207100928,0.0983551941496555
Bose WC,with_noise_10,log_85_1687182048,300,2,[1340],"[1308, 1543]",0.6666666666666666,32.0,00:04:29,269.2319893324748,0.1041113647844063
Bose J,with_noise_10,log_85_1687182048,400,2,"[758, 1340]","[1308, 1543]",0.5,32.0,00:05:11,311.4097696011886,0.1204214112920296
Bose WC,with_noise_10,log_85_1687182048,400,2,[1384],"[1308, 1543]",0.6666666666666666,76.0,00:04:47,287.9570321403444,0.1113522939444487
Bose J,with_noise_10,log_85_1687182048,500,2,"[752, 1340]","[1308, 1543]",0.5,32.0,00:04:49,289.57180561404675,0.1119767229752694
Bose WC,with_noise_10,log_85_1687182048,500,2,[1384],"[1308, 1543]",0.6666666666666666,76.0,00:05:01,301.1652360288426,0.1164598747211301
Bose J,without_noise,log_86_1687182053,100,2,[],[931],,,00:00:55,55.440066752024,0.0322889148235433
Bose WC,without_noise,log_86_1687182053,100,2,[],[931],,,00:00:55,55.41811444144696,0.0322761295523861
Bose J,with_noise_10,log_86_1687182053,200,2,[884],[931],1.0,47.0,00:01:18,78.05820018518716,0.0454619686576512
Bose WC,with_noise_10,log_86_1687182053,200,2,[],[931],,,00:01:32,92.54531188122928,0.0538994245085785
Bose J,without_noise,log_86_1687182053,300,2,[888],[931],1.0,43.0,00:00:57,57.31806294154376,0.0333826808046265
Bose WC,without_noise,log_86_1687182053,300,2,[],[931],,,00:00:58,58.95433158520609,0.0343356619599336
Bose J,without_noise,log_86_1687182053,500,2,[938],[931],1.0,7.0,00:00:46,46.92048922274262,0.0273270176020632
Bose WC,without_noise,log_86_1687182053,500,2,[],[931],,,00:00:42,42.681257641874254,0.0248580417250286
Bose J,without_noise,log_87_1687182053,200,2,"[658, 1382, 1784, 2942, 3606]","[1385, 2862, 3527, 3777]",0.6666666666666665,54.0,00:02:22,142.41271061263978,0.0311284613360961
Bose WC,without_noise,log_87_1687182053,200,2,"[1386, 2936, 3642]","[1385, 2862, 3527, 3777]",0.8571428571428571,63.333333333333336,00:02:30,150.74108428694308,0.0329488708823919
Bose J,without_noise,log_87_1687182053,400,2,"[582, 1384, 2942, 3586]","[1385, 2862, 3527, 3777]",0.75,46.66666666666666,00:03:06,186.28149638604373,0.040717266969627
Bose WC,without_noise,log_87_1687182053,400,2,"[582, 1384, 2826, 3642]","[1385, 2862, 3527, 3777]",0.75,50.66666666666666,00:03:31,211.96613624691963,0.046331395900966
Bose J,without_noise,log_87_1687182053,500,2,"[1364, 2034, 2258, 2964, 3462]","[1385, 2862, 3527, 3777]",0.6666666666666665,62.66666666666666,00:02:57,177.55893444642425,0.0388106960538632
Bose WC,without_noise,log_87_1687182053,500,2,"[1196, 2862, 3676]","[1385, 2862, 3527, 3777]",0.8571428571428571,96.66666666666669,00:03:13,193.20913265272972,0.0422315044049682
Bose J,with_noise_10,log_87_1687182053,600,2,"[1402, 2948, 3586]","[1385, 2862, 3527, 3777]",0.8571428571428571,54.0,00:03:21,201.4959202976897,0.0440428241087846
Bose WC,with_noise_10,log_87_1687182053,600,2,"[1386, 2658, 3576]","[1385, 2862, 3527, 3777]",0.5714285714285715,25.0,00:04:10,250.34914999082685,0.054721125681055
Bose J,with_noise_20,log_88_1687182055,200,2,"[452, 1364, 2092, 3356]","[1401, 1950, 2206, 3218, 3462]",0.6666666666666665,85.66666666666667,00:01:16,76.38913723267615,0.0179443592277839
Bose WC,with_noise_20,log_88_1687182055,200,2,"[450, 1464, 3348]","[1401, 1950, 2206, 3218, 3462]",0.5,88.5,00:01:14,74.07770397234708,0.0174013868856817
Bose J,without_noise,log_88_1687182055,300,2,"[394, 1398, 2092, 3394]","[1401, 1950, 2206, 3218, 3462]",0.6666666666666665,61.66666666666666,00:01:23,83.40072225499898,0.0195914311146344
Bose WC,without_noise,log_88_1687182055,300,2,"[394, 1498, 1814, 3148]","[1401, 1950, 2206, 3218, 3462]",0.6666666666666665,101.0,00:01:19,79.48004593234509,0.0186704359718921
Bose J,without_noise,log_88_1687182055,400,2,"[2062, 3398]","[1401, 1950, 2206, 3218, 3462]",0.5714285714285715,88.0,00:01:25,85.9396301144734,0.0201878388805434
Bose WC,without_noise,log_88_1687182055,400,2,"[1860, 3148]","[1401, 1950, 2206, 3218, 3462]",0.5714285714285715,80.0,00:01:24,84.09539070539176,0.0197546137433384
Bose J,with_noise_10,log_88_1687182055,500,2,"[2092, 3392]","[1401, 1950, 2206, 3218, 3462]",0.5714285714285715,92.0,00:01:41,101.08484735619275,0.0237455596326504
Bose WC,with_noise_10,log_88_1687182055,500,2,"[1668, 3148]","[1401, 1950, 2206, 3218, 3462]",0.2857142857142857,70.0,00:01:56,116.44490331131964,0.0273537475478787
Bose J,with_noise_10,log_89_1687182057,100,2,"[578, 1144, 1946, 2482, 2902]","[1144, 1943, 2486]",0.7499999999999999,2.333333333333333,00:00:29,29.17757511138916,0.0090445056141937
Bose WC,with_noise_10,log_89_1687182057,100,2,[594],"[1144, 1943, 2486]",,,00:00:29,29.110348775982857,0.0090236667005526
Bose J,without_noise,log_89_1687182057,300,2,"[1144, 1946, 2486]","[1144, 1943, 2486]",1.0,1.0,00:00:26,26.763745749369264,0.0082962634065
Bose WC,without_noise,log_89_1687182057,300,2,"[910, 2008]","[1144, 1943, 2486]",0.4,65.0,00:00:32,32.47332432959229,0.0100661265745791
Bose J,with_noise_10,log_89_1687182057,400,2,"[1146, 1942, 2486]","[1144, 1943, 2486]",1.0,1.0,00:00:37,37.27159270644188,0.0115535005289652
Bose WC,with_noise_10,log_89_1687182057,400,2,[826],"[1144, 1943, 2486]",,,00:00:48,48.34673968702555,0.0149865901075714
Bose J,without_noise,log_89_1687182057,500,2,"[1150, 1944]","[1144, 1943, 2486]",0.8,3.5,00:00:37,37.52204315364361,0.0116311355094989
Bose WC,without_noise,log_89_1687182057,500,2,[946],"[1144, 1943, 2486]",0.5,198.0,00:00:30,30.722971037961543,0.0095235496087915
Bose J,with_noise_20,log_89_1687182057,600,2,"[1118, 1876]","[1144, 1943, 2486]",0.8,46.5,00:00:40,40.88556382898241,0.0126737643611228
Bose WC,with_noise_20,log_89_1687182057,600,2,"[946, 2134]","[1144, 1943, 2486]",0.8,194.5,00:00:46,46.57541187945753,0.0144375114319459
Bose J,with_noise_20,log_8_1687181927,100,2,[],"[778, 1133]",,,00:01:58,118.59358280710876,0.0521290473877401
Bose WC,with_noise_20,log_8_1687181927,100,2,[],"[778, 1133]",,,00:02:16,136.45060496404767,0.0599782878962846
Bose J,without_noise,log_8_1687181927,300,2,[880],"[778, 1133]",0.6666666666666666,102.0,00:02:58,178.64464014116675,0.0785251165455678
Bose WC,without_noise,log_8_1687181927,300,2,[880],"[778, 1133]",0.6666666666666666,102.0,00:03:09,189.9277926729992,0.0834847440320875
Bose J,without_noise,log_8_1687181927,400,2,[936],"[778, 1133]",0.6666666666666666,158.0,00:03:01,181.9154032692313,0.0799628146238379
Bose WC,without_noise,log_8_1687181927,400,2,[880],"[778, 1133]",0.6666666666666666,102.0,00:03:23,203.64526977948844,0.0895144042986762
Bose J,without_noise,log_8_1687181927,500,2,[900],"[778, 1133]",0.6666666666666666,122.0,00:03:00,180.60133432410657,0.0793852019007061
Bose WC,without_noise,log_8_1687181927,500,2,[888],"[778, 1133]",0.6666666666666666,110.0,00:02:51,171.25524242874235,0.0752770296390076
Bose J,with_noise_20,log_8_1687181927,600,2,[900],"[778, 1133]",0.6666666666666666,122.0,00:02:50,170.00016266759485,0.0747253462275142
Bose WC,with_noise_20,log_8_1687181927,600,2,[],"[778, 1133]",,,00:03:40,220.853477220051,0.0970784515252971
Bose J,with_noise_10,log_90_1687182058,100,2,[650],[652],1.0,2.0,00:00:46,46.52547082398087,0.0247607614816289
Bose WC,with_noise_10,log_90_1687182058,100,2,[],[652],,,00:00:49,49.53656340204179,0.0263632588621829
Bose J,with_noise_10,log_90_1687182058,200,2,"[646, 1084]",[652],0.6666666666666666,6.0,00:00:53,53.999953558668494,0.0287386660769922
Bose WC,with_noise_10,log_90_1687182058,200,2,[646],[652],1.0,6.0,00:01:02,62.26569057628512,0.0331376746015354
Bose J,with_noise_10,log_90_1687182058,400,2,[650],[652],1.0,2.0,00:00:47,47.211035029031336,0.0251256173651044
Bose WC,with_noise_10,log_90_1687182058,400,2,[],[652],,,00:00:56,56.48286794405431,0.0300600680915669
Bose J,without_noise,log_90_1687182058,500,2,[],[652],,,00:00:37,37.890220703557134,0.0201650988310575
Bose WC,without_noise,log_90_1687182058,500,2,[],[652],,,00:00:28,28.87172937113792,0.0153654759825108
Bose J,without_noise,log_90_1687182058,600,2,[],[652],,,00:00:30,30.092143336310983,0.0160149778266689
Bose WC,without_noise,log_90_1687182058,600,2,[],[652],,,00:00:37,37.05892277229577,0.0197226837532175
Bose J,with_noise_10,log_91_1687182059,100,2,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:07:44,464.9186321506277,0.0904159144594764
Bose WC,with_noise_10,log_91_1687182059,100,2,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:06:03,363.34848125837743,0.0706628707231383
Bose J,with_noise_10,log_91_1687182059,200,2,"[412, 840, 1314, 1534, 2490, 2668, 2940, 3676, 3878, 4144]","[806, 1021, 2361, 2754, 3407, 3685]",0.5,64.5,00:08:54,534.9507974497974,0.1040355498735506
Bose WC,with_noise_10,log_91_1687182059,200,2,[2684],"[806, 1021, 2361, 2754, 3407, 3685]",0.2857142857142857,70.0,00:09:53,593.6021868661046,0.1154418877608138
Bose J,with_noise_20,log_91_1687182059,300,2,"[476, 994, 1308, 1622, 2648, 3570, 4144]","[806, 1021, 2361, 2754, 3407, 3685]",0.4615384615384615,82.66666666666667,00:09:50,590.2586903981864,0.1147916550754932
Bose WC,with_noise_20,log_91_1687182059,300,2,"[476, 994, 1308, 2648, 3676]","[806, 1021, 2361, 2754, 3407, 3685]",0.5454545454545454,47.333333333333336,00:12:08,728.6748328534886,0.1417103914534205
Bose J,with_noise_20,log_91_1687182059,500,2,"[1788, 2550, 3644, 4144]","[806, 1021, 2361, 2754, 3407, 3685]",0.4,115.0,00:11:48,708.3837138526142,0.1377642383999638
Bose WC,with_noise_20,log_91_1687182059,500,2,[2556],"[806, 1021, 2361, 2754, 3407, 3685]",0.2857142857142857,195.0,00:13:49,829.013623740524,0.1612239641657962
Bose J,without_noise,log_91_1687182059,600,2,"[2550, 3056, 3548]","[806, 1021, 2361, 2754, 3407, 3685]",0.4444444444444444,163.0,00:11:16,676.082602981478,0.1314824198719327
Bose WC,without_noise,log_91_1687182059,600,2,"[804, 3140, 3514]","[806, 1021, 2361, 2754, 3407, 3685]",0.4444444444444444,54.5,00:12:05,725.6391776977107,0.141120026779018
Bose J,with_noise_20,log_92_1687182064,100,2,"[730, 1052]",[1041],0.6666666666666666,11.0,00:01:22,82.17444913741201,0.0366359559239465
Bose WC,with_noise_20,log_92_1687182064,100,2,"[730, 1024]",[1041],0.6666666666666666,17.0,00:01:19,79.04721718281507,0.0352417374867655
Bose J,with_noise_20,log_92_1687182064,200,2,"[314, 580, 706, 1024, 1922]",[1041],0.3333333333333333,17.0,00:01:29,89.89380463119596,0.0400774875752099
Bose WC,with_noise_20,log_92_1687182064,200,2,"[580, 706, 906]",[1041],0.5,135.0,00:01:31,91.31446094624698,0.0407108608766147
Bose J,with_noise_10,log_92_1687182064,300,2,"[500, 1060]",[1041],0.6666666666666666,19.0,00:01:32,92.56943755038084,0.0412703689480075
Bose WC,with_noise_10,log_92_1687182064,300,2,[1062],[1041],1.0,21.0,00:01:47,107.29545373469593,0.0478356904746749
Bose J,with_noise_10,log_92_1687182064,500,2,[878],[1041],1.0,163.0,00:01:33,93.87442083563656,0.0418521715718397
Bose WC,with_noise_10,log_92_1687182064,500,2,[878],[1041],1.0,163.0,00:01:32,92.6402598368004,0.0413019437524745
Bose J,with_noise_20,log_92_1687182064,600,2,[910],[1041],1.0,131.0,00:01:06,66.28019668441266,0.0295497978976427
Bose WC,with_noise_20,log_92_1687182064,600,2,[910],[1041],1.0,131.0,00:01:20,80.06196267902851,0.0356941429688045
Bose J,with_noise_10,log_93_1687182065,100,2,"[734, 1874, 3016]","[761, 990, 1771, 2107, 2887, 3146]",0.6666666666666666,86.33333333333333,00:02:27,147.74803232774138,0.0342802859229098
Bose WC,with_noise_10,log_93_1687182065,100,2,"[858, 1874, 2936]","[761, 990, 1771, 2107, 2887, 3146]",0.6666666666666666,83.0,00:02:29,149.5597125198692,0.034700629354958
Bose J,with_noise_10,log_93_1687182065,200,2,"[836, 1498, 1708, 3132]","[761, 990, 1771, 2107, 2887, 3146]",0.6,50.66666666666666,00:02:52,172.48006302956492,0.0400185761089477
Bose WC,with_noise_10,log_93_1687182065,200,2,"[912, 1708, 3026]","[761, 990, 1771, 2107, 2887, 3146]",0.6666666666666666,87.0,00:03:04,184.6486617056653,0.0428419168690638
Bose J,with_noise_10,log_93_1687182065,400,2,"[856, 1708, 3016, 3672]","[761, 990, 1771, 2107, 2887, 3146]",0.6,95.66666666666669,00:03:06,186.9724160367623,0.0433810710062093
Bose WC,with_noise_10,log_93_1687182065,400,2,"[856, 1942, 3032]","[761, 990, 1771, 2107, 2887, 3146]",0.6666666666666666,124.66666666666669,00:04:41,281.2691827043891,0.0652596711611111
Bose J,with_noise_20,log_93_1687182065,600,2,"[812, 1692, 2306, 3076]","[761, 990, 1771, 2107, 2887, 3146]",0.8,99.75,00:04:07,247.22945083957163,0.0573618215405038
Bose WC,with_noise_20,log_93_1687182065,600,2,"[1712, 3034]","[761, 990, 1771, 2107, 2887, 3146]",0.5,85.5,00:04:54,294.71510494407266,0.0683793746970006
Bose J,with_noise_20,log_94_1687182067,100,2,"[562, 760, 1998, 3038, 3186]","[517, 868, 1998, 2959, 3215]",1.0,52.2,00:00:24,24.58143419399857,0.0057743561649045
Bose WC,with_noise_20,log_94_1687182067,100,2,"[570, 2034, 3068]","[517, 868, 1998, 2959, 3215]",0.7499999999999999,66.0,00:00:25,25.50106378737837,0.0059903837884374
Bose J,without_noise,log_94_1687182067,200,2,"[692, 1996, 3070, 3102]","[517, 868, 1998, 2959, 3215]",0.888888888888889,100.25,00:00:22,22.73683694191277,0.0053410469677972
Bose WC,without_noise,log_94_1687182067,200,2,"[616, 2002, 3102]","[517, 868, 1998, 2959, 3215]",0.7499999999999999,72.0,00:00:20,20.589512227103118,0.0048366249065311
Bose J,without_noise,log_94_1687182067,300,2,"[692, 1996, 2520, 3070, 3102]","[517, 868, 1998, 2959, 3215]",0.8000000000000002,100.25,00:00:26,26.56866378057748,0.0062411707259989
Bose WC,without_noise,log_94_1687182067,300,2,"[616, 2006, 2520, 3096]","[517, 868, 1998, 2959, 3215]",0.6666666666666665,75.33333333333333,00:00:18,18.39104478247464,0.0043201890492071
Bose J,with_noise_10,log_94_1687182067,400,2,"[1998, 2476, 3070]","[517, 868, 1998, 2959, 3215]",0.5,55.5,00:00:36,36.65838087722659,0.0086113180355242
Bose WC,with_noise_10,log_94_1687182067,400,2,"[1960, 3078]","[517, 868, 1998, 2959, 3215]",0.5714285714285715,78.5,00:00:38,38.99779624026269,0.0091608635753494
Bose J,without_noise,log_94_1687182067,500,2,"[1996, 3070, 3102]","[517, 868, 1998, 2959, 3215]",0.7499999999999999,75.33333333333333,00:00:37,37.25038169696927,0.0087503832973853
Bose WC,without_noise,log_94_1687182067,500,2,"[1998, 3098]","[517, 868, 1998, 2959, 3215]",0.5714285714285715,58.5,00:00:15,15.280193211510776,0.0035894275808106
Bose J,with_noise_10,log_95_1687182068,100,2,[4200],"[561, 936, 2338, 2712, 4212]",0.3333333333333333,12.0,00:06:56,416.0673491414637,0.0737577289738457
Bose WC,with_noise_10,log_95_1687182068,100,2,[4200],"[561, 936, 2338, 2712, 4212]",0.3333333333333333,12.0,00:06:52,412.3879563640803,0.0731054700166779
Bose J,with_noise_20,log_95_1687182068,200,2,"[678, 1826, 2784, 4210]","[561, 936, 2338, 2712, 4212]",0.6666666666666665,63.66666666666666,00:07:30,450.99951390270144,0.0799502772385572
Bose WC,with_noise_20,log_95_1687182068,200,2,"[1826, 4210]","[561, 936, 2338, 2712, 4212]",0.2857142857142857,2.0,00:07:37,457.0766062699258,0.0810275848732362
Bose J,with_noise_20,log_95_1687182068,300,2,"[724, 1782, 2114, 2480, 2782, 3142, 4184]","[561, 936, 2338, 2712, 4212]",0.6666666666666666,100.75,00:09:06,546.6433132449165,0.0969053914633782
Bose WC,with_noise_20,log_95_1687182068,300,2,"[724, 1782, 2480, 2760, 3128, 4180]","[561, 936, 2338, 2712, 4212]",0.7272727272727272,96.25,00:09:42,582.7493313597515,0.103306032859378
Bose J,with_noise_10,log_95_1687182068,500,2,"[706, 2760, 3262, 4018, 4182]","[561, 936, 2338, 2712, 4212]",0.6,74.33333333333333,00:11:01,661.0269983531907,0.1171825914471176
Bose WC,with_noise_10,log_95_1687182068,500,2,"[2760, 4182]","[561, 936, 2338, 2712, 4212]",0.5714285714285715,39.0,00:12:50,770.4307942064479,0.1365769888683651
Bose J,with_noise_10,log_96_1687182073,100,2,"[864, 1862, 2664, 2808]","[805, 1076, 1645, 1910, 2579, 2949]",0.8,83.25,00:00:45,45.83393900748342,0.0111166478310655
Bose WC,with_noise_10,log_96_1687182073,100,2,"[1066, 1910, 2604, 2802]","[805, 1076, 1645, 1910, 2579, 2949]",0.8,45.5,00:00:39,39.76714824978262,0.0096451972470974
Bose J,with_noise_10,log_96_1687182073,200,2,"[984, 1770, 2748]","[805, 1076, 1645, 1910, 2579, 2949]",0.6666666666666666,128.66666666666666,00:00:55,55.39859154261649,0.0134364762412361
Bose WC,with_noise_10,log_96_1687182073,200,2,"[1024, 1876, 2522]","[805, 1076, 1645, 1910, 2579, 2949]",0.6666666666666666,47.66666666666666,00:00:58,58.3068640390411,0.0141418539992823
Bose J,with_noise_20,log_96_1687182073,300,2,"[948, 1746, 2684]","[805, 1076, 1645, 1910, 2579, 2949]",0.6666666666666666,111.33333333333331,00:01:02,62.115983438678086,0.0150657248214111
Bose WC,with_noise_20,log_96_1687182073,300,2,"[834, 1740, 3040]","[805, 1076, 1645, 1910, 2579, 2949]",0.6666666666666666,71.66666666666667,00:01:05,65.7151585239917,0.0159386753635682
Bose J,with_noise_10,log_96_1687182073,500,2,"[1812, 2830]","[805, 1076, 1645, 1910, 2579, 2949]",0.5,108.5,00:01:14,74.36224025767297,0.0180359544646308
Bose WC,with_noise_10,log_96_1687182073,500,2,"[1728, 3158]","[805, 1076, 1645, 1910, 2579, 2949]",0.25,83.0,00:01:22,82.15408180747181,0.0199258020391636
Bose J,with_noise_10,log_97_1687182074,100,2,"[1144, 2346]","[1151, 2334, 3469, 3787]",0.6666666666666666,9.5,00:02:14,134.0646227672696,0.0268936053695626
Bose WC,with_noise_10,log_97_1687182074,100,2,[2330],"[1151, 2334, 3469, 3787]",0.4,4.0,00:02:11,131.55653751455247,0.0263904789397296
Bose J,with_noise_20,log_97_1687182074,200,2,"[1150, 1568, 2322, 3632]","[1151, 2334, 3469, 3787]",0.75,56.0,00:02:44,164.82046517170966,0.0330632828829909
Bose WC,with_noise_20,log_97_1687182074,200,2,"[1150, 2322, 3654]","[1151, 2334, 3469, 3787]",0.8571428571428571,48.66666666666666,00:02:40,160.94701391179115,0.0322862615670594
Bose J,without_noise,log_97_1687182074,300,2,"[1152, 2340, 2874, 3738, 4548]","[1151, 2334, 3469, 3787]",0.6666666666666665,18.666666666666668,00:02:53,173.21397590637207,0.0347470362901448
Bose WC,without_noise,log_97_1687182074,300,2,"[1152, 2342, 3758]","[1151, 2334, 3469, 3787]",0.8571428571428571,12.666666666666666,00:03:01,181.76026412658396,0.0364614371367269
Bose J,with_noise_10,log_97_1687182074,400,2,"[1142, 2356, 3634]","[1151, 2334, 3469, 3787]",0.8571428571428571,61.333333333333336,00:03:50,230.227620321326,0.0461840762931446
Bose WC,with_noise_10,log_97_1687182074,400,2,"[1148, 2350, 3684]","[1151, 2334, 3469, 3787]",0.8571428571428571,40.66666666666666,00:04:46,286.0503254150972,0.0573822117181739
Bose J,without_noise,log_97_1687182074,500,2,"[1154, 2368, 3792]","[1151, 2334, 3469, 3787]",0.8571428571428571,14.0,00:03:19,199.41367812734097,0.0400027438570393
Bose WC,without_noise,log_97_1687182074,500,2,"[1140, 2388, 3792]","[1151, 2334, 3469, 3787]",0.8571428571428571,23.33333333333333,00:03:32,212.96170459222049,0.0427205024257212
Bose J,with_noise_20,log_97_1687182074,600,2,"[1152, 2330, 3626]","[1151, 2334, 3469, 3787]",0.8571428571428571,54.0,00:03:40,220.17982958536595,0.0441684713310663
Bose WC,with_noise_20,log_97_1687182074,600,2,"[1152, 2346, 3788]","[1151, 2334, 3469, 3787]",0.8571428571428571,4.666666666666667,00:04:46,286.1651682537049,0.0574052493989378
Bose J,with_noise_10,log_98_1687182076,100,2,[],"[896, 1153]",,,00:01:23,83.90714652184397,0.0475933899726851
Bose WC,with_noise_10,log_98_1687182076,100,2,[],"[896, 1153]",,,00:01:17,77.51344805490226,0.0439667884599559
Bose J,with_noise_20,log_98_1687182076,200,2,[1024],"[896, 1153]",0.6666666666666666,128.0,00:01:31,91.94872972276062,0.0521546963827343
Bose WC,with_noise_20,log_98_1687182076,200,2,[],"[896, 1153]",,,00:01:48,108.91775512788443,0.0617797816947728
Bose J,without_noise,log_98_1687182076,300,2,[1074],"[896, 1153]",0.6666666666666666,79.0,00:00:55,55.70045046694577,0.0315941295898728
Bose WC,without_noise,log_98_1687182076,300,2,[],"[896, 1153]",,,00:01:02,62.93344925623387,0.0356967948135189
Bose J,with_noise_10,log_98_1687182076,600,2,[],"[896, 1153]",,,00:01:29,89.59331392217427,0.0508186692695259
Bose WC,with_noise_10,log_98_1687182076,600,2,[],"[896, 1153]",,,00:01:31,91.07896802201869,0.0516613545218483
Bose J,with_noise_10,log_99_1687182077,100,2,[],"[555, 837, 2088, 2767]",,,00:02:07,127.5485611418262,0.0374702001004189
Bose WC,with_noise_10,log_99_1687182077,100,2,[],"[555, 837, 2088, 2767]",,,00:02:06,126.22501775529236,0.0370813800691223
Bose J,without_noise,log_99_1687182077,400,2,"[592, 1966]","[555, 837, 2088, 2767]",0.6666666666666666,79.5,00:02:51,171.06718227267265,0.05025475389914
Bose WC,without_noise,log_99_1687182077,400,2,[],"[555, 837, 2088, 2767]",,,00:03:04,184.8643588060513,0.0543079784976648
Bose J,with_noise_20,log_99_1687182077,500,2,[1978],"[555, 837, 2088, 2767]",0.4,110.0,00:02:56,176.61792923416942,0.0518854081181461
Bose WC,with_noise_20,log_99_1687182077,500,2,[],"[555, 837, 2088, 2767]",,,00:03:28,208.94527683313936,0.0613822787406402
Bose J,with_noise_10,log_9_1687181928,200,2,"[1210, 2038, 2792]","[1135, 1916, 2696, 2989]",0.8571428571428571,97.66666666666669,00:01:11,71.32100387755781,0.0158985742036464
Bose WC,with_noise_10,log_9_1687181928,200,2,"[1120, 1882, 2792]","[1135, 1916, 2696, 2989]",0.8571428571428571,48.333333333333336,00:01:21,81.41423402447253,0.0181485140491468
Bose J,with_noise_10,log_9_1687181928,300,2,"[1172, 1692, 2882]","[1135, 1916, 2696, 2989]",0.5714285714285715,72.0,00:01:27,87.20118168648332,0.0194385157571295
Bose WC,with_noise_10,log_9_1687181928,300,2,"[1164, 1904, 2772]","[1135, 1916, 2696, 2989]",0.8571428571428571,39.0,00:02:00,120.06598701048642,0.0267645980852622
Bose J,with_noise_10,log_9_1687181928,400,2,"[1174, 1634, 2748, 3712]","[1135, 1916, 2696, 2989]",0.5,45.5,00:01:42,102.03850813396276,0.0227459893299069
Bose WC,with_noise_10,log_9_1687181928,400,2,"[1176, 1904, 2802]","[1135, 1916, 2696, 2989]",0.8571428571428571,53.0,00:02:04,124.14776359591632,0.0276744903245466
Bose J,without_noise,log_9_1687181928,500,2,"[1486, 1564, 2842]","[1135, 1916, 2696, 2989]",0.2857142857142857,146.0,00:01:25,85.0926770651713,0.0189684968937073
Bose WC,without_noise,log_9_1687181928,500,2,[1486],"[1135, 1916, 2696, 2989]",,,00:00:57,57.839902959764,0.0128934246455113
Bose J,with_noise_20,log_9_1687181928,600,2,"[1388, 1642, 2958]","[1135, 1916, 2696, 2989]",0.2857142857142857,31.0,00:01:52,112.96110436879098,0.0251808079288432
Bose WC,with_noise_20,log_9_1687181928,600,2,"[1620, 2908]","[1135, 1916, 2696, 2989]",0.3333333333333333,81.0,00:02:28,148.0982538955286,0.0330134315415801
