Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,with_noise_10,log_19_1687181938,0.4,200,500,20,[],[771],,,00:00:20,20.272790268063545,0.0136058995087674
Martjushev ADWIN J,without_noise,log_19_1687181938,0.4,200,600,50,[],[771],,,00:00:15,15.204245578497648,0.0102041916634212
Martjushev ADWIN J,with_noise_20,log_19_1687181938,0.4,200,700,10,[],[771],,,00:00:30,30.725119260139763,0.0206208854094897
Martjushev ADWIN J,without_noise,log_19_1687181938,0.4,300,400,20,[],[771],,,00:00:17,17.394225371070206,0.0116739767591075
Martjushev ADWIN J,with_noise_10,log_19_1687181938,0.4,300,500,10,[],[771],,,00:00:26,26.103801474906504,0.0175193298489305
Martjushev ADWIN J,without_noise,log_19_1687181938,0.4,300,600,50,[],[771],,,00:00:13,13.264042138122022,0.0089020417034376
Martjushev ADWIN J,with_noise_10,log_19_1687181938,0.4,300,700,10,[],[771],,,00:00:19,19.675302682444453,0.0132049011291573
Martjushev ADWIN J,without_noise,log_19_1687181938,0.4,400,400,20,[],[771],,,00:00:17,17.64217626582831,0.0118403867555894
Martjushev ADWIN J,without_noise,log_19_1687181938,0.4,400,500,50,[],[771],,,00:00:08,8.113003362901509,0.0054449686999338
Martjushev ADWIN J,without_noise,log_19_1687181938,0.4,400,600,20,[],[771],,,00:00:16,16.618373994715512,0.0111532711373929
Martjushev ADWIN J,with_noise_10,log_19_1687181938,0.4,400,700,20,[],[771],,,00:00:19,19.33478690125048,0.0129763670478191
Martjushev ADWIN J,with_noise_10,log_1_1687181916,0.4,100,400,50,"[2399, 3600]","[1292, 2437, 3613]",0.8,25.5,00:01:22,82.50723288953304,0.0173992477624489
Martjushev ADWIN J,with_noise_10,log_1_1687181916,0.4,100,500,10,"[939, 1790, 2331, 3442]","[1292, 2437, 3613]",0.5714285714285715,138.5,00:01:41,101.83596360776572,0.0214753191918527
Martjushev ADWIN J,without_noise,log_1_1687181916,0.4,100,600,10,"[999, 2495, 3581]","[1292, 2437, 3613]",0.6666666666666666,45.0,00:01:44,104.30764046311378,0.0219965500765739
Martjushev ADWIN J,without_noise,log_1_1687181916,0.4,100,700,20,"[1049, 2485, 3661]","[1292, 2437, 3613]",0.6666666666666666,48.0,00:01:27,87.60768539085984,0.0184748387580893
Martjushev ADWIN J,with_noise_10,log_1_1687181916,0.4,200,400,50,"[2399, 3600]","[1292, 2437, 3613]",0.8,25.5,00:00:59,59.584090451709926,0.012565181453334
Martjushev ADWIN J,with_noise_20,log_1_1687181916,0.4,200,500,20,"[989, 2370]","[1292, 2437, 3613]",0.4,67.0,00:01:10,70.8770516756922,0.0149466578818414
Martjushev ADWIN J,with_noise_20,log_1_1687181916,0.4,200,600,20,"[1199, 2520]","[1292, 2437, 3613]",0.8,88.0,00:01:21,81.28223788831383,0.0171409189979573
Martjushev ADWIN J,without_noise,log_1_1687181916,0.4,200,700,50,"[1049, 2212, 3676]","[1292, 2437, 3613]",0.3333333333333333,63.0,00:01:07,67.51366906706244,0.0142373827640367
Martjushev ADWIN J,without_noise,log_1_1687181916,0.4,300,400,50,"[1199, 2481, 3501]","[1292, 2437, 3613]",1.0,83.0,00:01:15,75.18384660687298,0.0158548811908209
Martjushev ADWIN J,with_noise_20,log_1_1687181916,0.4,300,500,50,"[999, 2400]","[1292, 2437, 3613]",0.4,37.0,00:01:14,74.8270420441404,0.0157796377149178
Martjushev ADWIN J,with_noise_20,log_1_1687181916,0.4,300,700,50,"[1249, 2550, 3451]","[1292, 2437, 3613]",1.0,106.0,00:01:09,69.75279202777892,0.0147095723382072
Martjushev ADWIN J,with_noise_20,log_1_1687181916,0.4,400,400,10,[1909],"[1292, 2437, 3613]",,,00:01:40,100.38597766682506,0.0211695440039698
Martjushev ADWIN J,with_noise_20,log_1_1687181916,0.4,400,500,10,"[979, 2560]","[1292, 2437, 3613]",0.4,123.0,00:01:37,97.18858013115825,0.0204952720647739
Martjushev ADWIN J,with_noise_10,log_1_1687181916,0.4,400,600,20,"[1139, 2460]","[1292, 2437, 3613]",0.8,88.0,00:01:33,93.3369394885376,0.0196830323678906
Martjushev ADWIN J,with_noise_20,log_1_1687181916,0.4,400,700,10,"[1229, 2433, 3441]","[1292, 2437, 3613]",1.0,79.66666666666667,00:01:31,91.0144813284278,0.0191932689431522
Martjushev ADWIN J,without_noise,log_20_1687181939,0.4,100,400,20,"[1159, 2318, 2816]","[1383, 2319, 2819]",0.6666666666666666,2.0,00:00:12,12.089696487411857,0.0030746939184669
Martjushev ADWIN J,with_noise_10,log_20_1687181939,0.4,100,500,50,"[1449, 2300, 2713]","[1383, 2319, 2819]",1.0,63.66666666666666,00:00:10,10.68234244082123,0.0027167707123146
Martjushev ADWIN J,without_noise,log_20_1687181939,0.4,100,600,10,"[1069, 2308, 2813]","[1383, 2319, 2819]",0.6666666666666666,8.5,00:00:08,8.090495154261589,0.0020576030402496
Martjushev ADWIN J,with_noise_10,log_20_1687181939,0.4,100,700,50,"[1374, 2300, 2713]","[1383, 2319, 2819]",1.0,44.66666666666666,00:00:05,5.713078233413398,0.0014529700491895
Martjushev ADWIN J,with_noise_20,log_20_1687181939,0.4,200,400,20,"[1339, 2310, 2826]","[1383, 2319, 2819]",1.0,20.0,00:00:12,12.167930751107631,0.0030945907301901
Martjushev ADWIN J,with_noise_10,log_20_1687181939,0.4,200,500,10,"[1434, 1960, 2813]","[1383, 2319, 2819]",0.6666666666666666,28.5,00:00:14,14.87013393919915,0.0037818245013222
Martjushev ADWIN J,with_noise_10,log_20_1687181939,0.4,200,600,20,"[1379, 1960, 2816]","[1383, 2319, 2819]",0.6666666666666666,3.5,00:00:11,11.554546546190975,0.002938592712663
Martjushev ADWIN J,with_noise_10,log_20_1687181939,0.4,200,700,50,"[1374, 2300, 2713]","[1383, 2319, 2819]",1.0,44.66666666666666,00:00:09,9.771516903303564,0.002485126374187
Martjushev ADWIN J,with_noise_20,log_20_1687181939,0.4,300,400,20,"[1339, 2310, 2816]","[1383, 2319, 2819]",1.0,18.666666666666668,00:00:11,11.63094416167587,0.0029580224215859
Martjushev ADWIN J,with_noise_10,log_20_1687181939,0.4,300,500,20,"[1421, 1960, 2811]","[1383, 2319, 2819]",0.6666666666666666,23.0,00:00:11,11.334292353130875,0.0028825768955063
Martjushev ADWIN J,with_noise_20,log_20_1687181939,0.4,300,600,50,"[1474, 2300, 2813]","[1383, 2319, 2819]",1.0,38.66666666666666,00:00:09,9.890626846812664,0.0025154188318445
Martjushev ADWIN J,with_noise_10,log_20_1687181939,0.4,300,700,10,"[1119, 1940, 2828]","[1383, 2319, 2819]",0.3333333333333333,9.0,00:00:11,11.159686813130977,0.0028381706035429
Martjushev ADWIN J,with_noise_20,log_20_1687181939,0.4,400,400,20,"[1339, 2310, 2841]","[1383, 2319, 2819]",1.0,25.0,00:00:10,10.078830562531948,0.0025632834594435
Martjushev ADWIN J,with_noise_10,log_20_1687181939,0.4,400,500,10,"[1434, 2317, 2831]","[1383, 2319, 2819]",1.0,21.666666666666668,00:00:10,10.68928589951247,0.0027185365970275
Martjushev ADWIN J,with_noise_10,log_20_1687181939,0.4,400,600,10,"[1069, 1940, 2816]","[1383, 2319, 2819]",0.3333333333333333,3.0,00:00:11,11.312683849595487,0.0028770813452684
Martjushev ADWIN J,with_noise_10,log_20_1687181939,0.4,400,700,20,"[1451, 1960, 2811]","[1383, 2319, 2819]",0.6666666666666666,38.0,00:00:10,10.519116365350785,0.0026752584855927
Martjushev ADWIN J,with_noise_10,log_21_1687181940,0.4,100,400,10,[681],[668],1.0,13.0,00:00:16,16.66012088395655,0.0090347727136423
Martjushev ADWIN J,with_noise_10,log_21_1687181940,0.4,100,500,50,[599],[668],1.0,69.0,00:00:12,12.252069623209536,0.0066442893835192
Martjushev ADWIN J,with_noise_20,log_21_1687181940,0.4,100,600,10,[681],[668],1.0,13.0,00:00:37,37.47047477494925,0.020320214086198
Martjushev ADWIN J,without_noise,log_21_1687181940,0.4,100,700,50,[599],[668],1.0,69.0,00:00:27,27.50714175309986,0.0149171050721799
Martjushev ADWIN J,with_noise_10,log_21_1687181940,0.4,200,400,10,[681],[668],1.0,13.0,00:00:23,23.905862263403836,0.0129641335484836
Martjushev ADWIN J,without_noise,log_21_1687181940,0.4,200,500,50,[599],[668],1.0,69.0,00:00:23,23.29281059652567,0.0126316760284846
Martjushev ADWIN J,with_noise_10,log_21_1687181940,0.4,200,600,10,[681],[668],1.0,13.0,00:00:30,30.901599089615047,0.0167579170767977
Martjushev ADWIN J,without_noise,log_21_1687181940,0.4,200,700,50,[599],[668],1.0,69.0,00:00:24,24.10903446376324,0.0130743137005223
Martjushev ADWIN J,with_noise_20,log_21_1687181940,0.4,300,400,50,[599],[668],1.0,69.0,00:00:24,24.00973396282643,0.013020463103485
Martjushev ADWIN J,without_noise,log_21_1687181940,0.4,300,500,20,[599],[668],1.0,69.0,00:00:26,26.394063107669357,0.0143134832471091
Martjushev ADWIN J,with_noise_10,log_21_1687181940,0.4,300,600,10,[681],[668],1.0,13.0,00:00:26,26.91946462914348,0.0145984081502947
Martjushev ADWIN J,with_noise_10,log_21_1687181940,0.4,300,700,50,[599],[668],1.0,69.0,00:00:15,15.532375975511968,0.0084231973836832
Martjushev ADWIN J,with_noise_10,log_21_1687181940,0.4,400,400,50,[599],[668],1.0,69.0,00:00:24,24.054924458265305,0.0130449698797534
Martjushev ADWIN J,with_noise_10,log_21_1687181940,0.4,400,500,20,[599],[668],1.0,69.0,00:00:22,22.747273976914585,0.0123358318746825
Martjushev ADWIN J,with_noise_20,log_21_1687181940,0.4,400,600,10,[599],[668],1.0,69.0,00:00:13,13.55141568928957,0.007348923909593
Martjushev ADWIN J,without_noise,log_21_1687181940,0.4,400,700,10,[599],[668],1.0,69.0,00:00:23,23.909753961488605,0.0129662440138224
Martjushev ADWIN J,with_noise_10,log_22_1687181941,0.4,100,400,50,"[1236, 1400, 2576, 3352, 3703]","[1159, 1512, 2578, 3506, 3838]",1.0,96.0,00:00:07,7.345368375070393,0.0015658427574228
Martjushev ADWIN J,with_noise_20,log_22_1687181941,0.4,100,500,50,"[249, 1175, 2576, 3577, 3803]","[1159, 1512, 2578, 3506, 3838]",0.8000000000000002,31.0,00:00:07,7.574827054515481,0.0016147574194234
Martjushev ADWIN J,with_noise_20,log_22_1687181941,0.4,100,600,20,"[239, 1195, 1461, 2574, 3553, 3784]","[1159, 1512, 2578, 3506, 3838]",0.9090909090909092,38.4,00:00:08,8.72938348352909,0.0018608790201511
Martjushev ADWIN J,with_noise_10,log_22_1687181941,0.4,100,700,50,"[1245, 1550, 2576, 3639, 3803]","[1159, 1512, 2578, 3506, 3838]",1.0,58.8,00:00:08,8.017310969531536,0.0017090835577769
Martjushev ADWIN J,with_noise_10,log_22_1687181941,0.4,200,400,50,"[1236, 1400, 2578, 3352, 3703]","[1159, 1512, 2578, 3506, 3838]",1.0,95.6,00:00:07,7.410222485661507,0.001579667978184
Martjushev ADWIN J,without_noise,log_22_1687181941,0.4,200,500,50,"[1199, 1387, 2576, 3639, 3803]","[1159, 1512, 2578, 3506, 3838]",1.0,67.0,00:00:03,3.6332829734310503,0.000774522057862
Martjushev ADWIN J,with_noise_20,log_22_1687181941,0.4,200,600,20,"[239, 1195, 1461, 2587, 3553, 3784]","[1159, 1512, 2578, 3506, 3838]",0.9090909090909092,39.4,00:00:08,8.347926971502602,0.0017795623473678
Martjushev ADWIN J,with_noise_10,log_22_1687181941,0.4,200,700,10,"[1231, 1435, 2580, 3497, 3766]","[1159, 1512, 2578, 3506, 3838]",1.0,46.4,00:00:06,6.088696708902717,0.0012979528264554
Martjushev ADWIN J,with_noise_10,log_22_1687181941,0.4,300,400,50,"[1236, 1450, 2576, 3352, 3678]","[1159, 1512, 2578, 3506, 3838]",1.0,91.0,00:00:06,6.759300793521106,0.0014409082910938
Martjushev ADWIN J,with_noise_20,log_22_1687181941,0.4,300,500,20,"[299, 1193, 1446, 2585, 3518, 3794]","[1159, 1512, 2578, 3506, 3838]",0.9090909090909092,32.6,00:00:06,6.233565045520663,0.0013288350129014
Martjushev ADWIN J,without_noise,log_22_1687181941,0.4,300,600,20,"[1236, 1457, 2578, 3512, 3718]","[1159, 1512, 2578, 3506, 3838]",1.0,51.6,00:00:07,7.229431206360459,0.0015411279484886
Martjushev ADWIN J,without_noise,log_22_1687181941,0.4,300,700,10,"[1236, 1470, 2576, 3558, 3773]","[1159, 1512, 2578, 3506, 3838]",1.0,47.6,00:00:07,7.1795620964840055,0.0015304971427166
Martjushev ADWIN J,with_noise_20,log_22_1687181941,0.4,400,400,20,"[1189, 1380, 2581, 3582, 3783]","[1159, 1512, 2578, 3506, 3838]",1.0,59.2,00:00:07,7.228250321932137,0.0015408762144387
Martjushev ADWIN J,with_noise_10,log_22_1687181941,0.4,400,500,20,"[1267, 1388, 2583, 3522, 3783]","[1159, 1512, 2578, 3506, 3838]",1.0,61.6,00:00:05,5.064168415032327,0.0010795498646412
Martjushev ADWIN J,with_noise_10,log_22_1687181941,0.4,400,600,10,"[1211, 1400, 2576, 3602, 3825]","[1159, 1512, 2578, 3506, 3838]",1.0,55.0,00:00:07,7.470342472195625,0.0015924840060105
Martjushev ADWIN J,without_noise,log_22_1687181941,0.4,400,700,50,"[1267, 2577, 3638, 3802]","[1159, 1512, 2578, 3506, 3838]",0.888888888888889,69.25,00:00:06,6.714110725559294,0.0014312749361669
Martjushev ADWIN J,with_noise_20,log_23_1687181942,0.4,100,400,10,"[789, 2613, 4171]","[859, 1255, 2629, 4001, 4377]",0.7499999999999999,85.33333333333333,00:02:14,134.4260489055887,0.0242427500280592
Martjushev ADWIN J,without_noise,log_23_1687181942,0.4,100,500,20,"[809, 2641, 4046]","[859, 1255, 2629, 4001, 4377]",0.7499999999999999,35.666666666666664,00:01:38,98.61493023205549,0.0177844779498747
Martjushev ADWIN J,with_noise_10,log_23_1687181942,0.4,100,600,10,"[579, 2652, 3801]","[859, 1255, 2629, 4001, 4377]",0.5,111.5,00:02:18,138.1970935035497,0.0249228302080342
Martjushev ADWIN J,with_noise_10,log_23_1687181942,0.4,100,700,20,"[579, 2565, 4176]","[859, 1255, 2629, 4001, 4377]",0.5,119.5,00:02:02,122.0406303498894,0.0220091308115219
Martjushev ADWIN J,with_noise_10,log_23_1687181942,0.4,200,400,50,"[799, 2600, 4201]","[859, 1255, 2629, 4001, 4377]",0.7499999999999999,88.33333333333333,00:01:43,103.05554389208557,0.0185853099895555
Martjushev ADWIN J,without_noise,log_23_1687181942,0.4,200,500,10,"[809, 2623, 4031]","[859, 1255, 2629, 4001, 4377]",0.7499999999999999,28.666666666666668,00:02:09,129.09199465811253,0.0232807925442944
Martjushev ADWIN J,without_noise,log_23_1687181942,0.4,200,600,10,"[579, 2652, 3821]","[859, 1255, 2629, 4001, 4377]",0.5,101.5,00:02:21,141.46075809560716,0.0255114081326613
Martjushev ADWIN J,with_noise_10,log_23_1687181942,0.4,200,700,20,"[579, 2565, 4176]","[859, 1255, 2629, 4001, 4377]",0.5,119.5,00:01:57,117.71356486249717,0.021228776350315
Martjushev ADWIN J,without_noise,log_23_1687181942,0.4,300,400,50,"[799, 2600, 4201]","[859, 1255, 2629, 4001, 4377]",0.7499999999999999,88.33333333333333,00:01:49,109.52294364850968,0.0197516580069449
Martjushev ADWIN J,with_noise_20,log_23_1687181942,0.4,300,500,20,"[829, 2612, 4046]","[859, 1255, 2629, 4001, 4377]",0.7499999999999999,30.666666666666668,00:02:03,123.67135721538216,0.0223032204175621
Martjushev ADWIN J,without_noise,log_23_1687181942,0.4,300,600,10,"[579, 2652, 3821]","[859, 1255, 2629, 4001, 4377]",0.5,101.5,00:02:20,140.43561991211027,0.0253265319949702
Martjushev ADWIN J,with_noise_20,log_23_1687181942,0.4,300,700,10,"[579, 2565, 3871]","[859, 1255, 2629, 4001, 4377]",0.5,97.0,00:02:13,133.24247670453042,0.0240293014796267
Martjushev ADWIN J,with_noise_20,log_23_1687181942,0.4,400,400,50,"[799, 2600, 4201]","[859, 1255, 2629, 4001, 4377]",0.7499999999999999,88.33333333333333,00:01:46,106.14676201809198,0.019142788461333
Martjushev ADWIN J,with_noise_20,log_23_1687181942,0.4,400,600,50,"[899, 2625, 4176]","[859, 1255, 2629, 4001, 4377]",0.7499999999999999,73.0,00:01:46,106.09657990932465,0.0191337384868033
Martjushev ADWIN J,without_noise,log_23_1687181942,0.4,400,700,10,"[579, 2565, 3891]","[859, 1255, 2629, 4001, 4377]",0.5,87.0,00:01:42,102.91135008633135,0.0185593056963627
Martjushev ADWIN J,with_noise_20,log_24_1687181949,0.4,100,400,50,[799],"[994, 1238]",0.6666666666666666,195.0,00:00:04,4.675414129160345,0.0019432311426269
Martjushev ADWIN J,with_noise_10,log_24_1687181949,0.4,100,500,50,[949],"[994, 1238]",0.6666666666666666,45.0,00:00:04,4.747023331001401,0.0019729939031593
Martjushev ADWIN J,with_noise_10,log_24_1687181949,0.4,100,600,50,[599],"[994, 1238]",,,00:00:04,4.593534584157169,0.0019091997440387
Martjushev ADWIN J,with_noise_20,log_24_1687181949,0.4,100,700,20,"[559, 1220]","[994, 1238]",0.5,18.0,00:00:02,2.96592615917325,0.0012327207644111
Martjushev ADWIN J,with_noise_20,log_24_1687181949,0.4,200,400,10,"[759, 1245]","[994, 1238]",0.5,7.0,00:00:03,3.6333073088899255,0.0015101027883998
Martjushev ADWIN J,with_noise_20,log_24_1687181949,0.4,200,500,20,"[934, 1280]","[994, 1238]",1.0,51.0,00:00:05,5.546432567760348,0.0023052504437906
Martjushev ADWIN J,with_noise_10,log_24_1687181949,0.4,200,600,10,[579],"[994, 1238]",,,00:00:06,6.950225153006613,0.002888705383627
Martjushev ADWIN J,without_noise,log_24_1687181949,0.4,200,700,20,[],"[994, 1238]",,,00:00:02,2.48213679343462,0.0010316445525497
Martjushev ADWIN J,with_noise_10,log_24_1687181949,0.4,300,400,10,[999],"[994, 1238]",0.6666666666666666,5.0,00:00:06,6.146288451738656,0.0025545671037982
Martjushev ADWIN J,without_noise,log_24_1687181949,0.4,300,500,10,[],"[994, 1238]",,,00:00:02,2.9314121594652534,0.0012183757936264
Martjushev ADWIN J,with_noise_10,log_24_1687181949,0.4,300,600,10,[579],"[994, 1238]",,,00:00:06,6.596678175032139,0.0027417615025071
Martjushev ADWIN J,with_noise_20,log_24_1687181949,0.4,300,700,20,"[559, 1270]","[994, 1238]",0.5,32.0,00:00:03,3.803349218331277,0.0015807768987245
Martjushev ADWIN J,with_noise_20,log_24_1687181949,0.4,400,400,50,[799],"[994, 1238]",0.6666666666666666,195.0,00:00:04,4.412322531454265,0.0018338830139045
Martjushev ADWIN J,with_noise_20,log_24_1687181949,0.4,400,500,10,[934],"[994, 1238]",0.6666666666666666,60.0,00:00:05,5.773108612746,0.0023994632638179
Martjushev ADWIN J,with_noise_20,log_24_1687181949,0.4,400,600,50,[599],"[994, 1238]",,,00:00:04,4.660847867839038,0.0019371770024268
Martjushev ADWIN J,without_noise,log_24_1687181949,0.4,400,700,10,[],"[994, 1238]",,,00:00:05,5.751467695459724,0.0023904687013548
Martjushev ADWIN J,with_noise_20,log_25_1687181949,0.4,100,400,10,[],"[783, 1163]",,,00:00:53,53.9017223501578,0.0299953936283571
Martjushev ADWIN J,with_noise_10,log_25_1687181949,0.4,100,500,50,[849],"[783, 1163]",0.6666666666666666,66.0,00:00:37,37.4617685014382,0.0208468383424809
Martjushev ADWIN J,with_noise_10,log_25_1687181949,0.4,100,600,50,[899],"[783, 1163]",0.6666666666666666,116.0,00:00:37,37.55820991192013,0.0209005063505398
Martjushev ADWIN J,with_noise_10,log_25_1687181949,0.4,100,700,10,[],"[783, 1163]",,,00:00:55,55.26504351571202,0.0307540587177028
Martjushev ADWIN J,with_noise_10,log_25_1687181949,0.4,200,400,10,[],"[783, 1163]",,,00:00:47,47.70997808966786,0.0265497930382124
Martjushev ADWIN J,with_noise_20,log_25_1687181949,0.4,200,500,20,[829],"[783, 1163]",0.6666666666666666,46.0,00:00:40,40.73659093212336,0.0226692214424726
Martjushev ADWIN J,without_noise,log_25_1687181949,0.4,200,600,20,[899],"[783, 1163]",0.6666666666666666,116.0,00:00:38,38.69458232726902,0.0215328783123366
Martjushev ADWIN J,without_noise,log_25_1687181949,0.4,200,700,20,[],"[783, 1163]",,,00:00:41,41.35649750567973,0.0230141889291484
Martjushev ADWIN J,with_noise_20,log_25_1687181949,0.4,300,400,50,[],"[783, 1163]",,,00:00:40,40.67597794532776,0.0226354913440889
Martjushev ADWIN J,without_noise,log_25_1687181949,0.4,300,500,20,[829],"[783, 1163]",0.6666666666666666,46.0,00:00:38,38.98810684867203,0.0216962197265843
Martjushev ADWIN J,without_noise,log_25_1687181949,0.4,300,600,50,[899],"[783, 1163]",0.6666666666666666,116.0,00:00:32,32.14108203537762,0.0178859666307054
Martjushev ADWIN J,with_noise_20,log_25_1687181949,0.4,300,700,10,[],"[783, 1163]",,,00:00:50,50.19027811475098,0.0279300379047028
Martjushev ADWIN J,with_noise_10,log_25_1687181949,0.4,400,400,50,[],"[783, 1163]",,,00:00:36,36.4210016168654,0.0202676692358739
Martjushev ADWIN J,with_noise_20,log_25_1687181949,0.4,400,500,50,[849],"[783, 1163]",0.6666666666666666,66.0,00:00:35,35.38210630137473,0.0196895416256954
Martjushev ADWIN J,with_noise_20,log_25_1687181949,0.4,400,600,50,[899],"[783, 1163]",0.6666666666666666,116.0,00:00:37,37.890585898421705,0.0210854679456993
Martjushev ADWIN J,with_noise_10,log_25_1687181949,0.4,400,700,10,[],"[783, 1163]",,,00:00:48,48.27941393852234,0.0268666744232177
Martjushev ADWIN J,without_noise,log_26_1687181951,0.4,100,400,10,"[209, 540, 1291, 1572, 2373]","[1394, 1683]",0.5714285714285715,107.0,00:00:12,12.445840882137418,0.0045891743665698
Martjushev ADWIN J,with_noise_10,log_26_1687181951,0.4,100,500,10,"[209, 540, 1336, 1662]","[1394, 1683]",0.6666666666666666,39.5,00:00:13,13.614732184447348,0.0050201814839407
Martjushev ADWIN J,with_noise_20,log_26_1687181951,0.4,100,600,20,"[279, 680, 1201]","[1394, 1683]",0.4,193.0,00:00:11,11.340531869791448,0.0041816120463832
Martjushev ADWIN J,with_noise_10,log_26_1687181951,0.4,100,700,50,"[249, 1462, 1701]","[1394, 1683]",0.8,43.0,00:00:11,11.825466819107533,0.0043604228684024
Martjushev ADWIN J,with_noise_10,log_26_1687181951,0.4,200,400,20,"[329, 1380]","[1394, 1683]",0.5,14.0,00:00:11,11.9261191515252,0.0043975365602969
Martjushev ADWIN J,without_noise,log_26_1687181951,0.4,200,500,50,"[249, 1450]","[1394, 1683]",0.5,56.0,00:00:09,9.577770746313035,0.0035316263813838
Martjushev ADWIN J,without_noise,log_26_1687181951,0.4,200,600,50,"[249, 1462]","[1394, 1683]",0.5,68.0,00:00:09,9.5511575313285,0.0035218132490149
Martjushev ADWIN J,with_noise_20,log_26_1687181951,0.4,200,700,10,"[229, 1492]","[1394, 1683]",0.5,98.0,00:00:13,13.622448080219328,0.0050230265782519
Martjushev ADWIN J,without_noise,log_26_1687181951,0.4,300,400,20,"[299, 1420]","[1394, 1683]",0.5,26.0,00:00:09,9.74256504420191,0.0035923912404874
Martjushev ADWIN J,with_noise_10,log_26_1687181951,0.4,300,500,20,"[299, 1320, 2371]","[1394, 1683]",0.4,74.0,00:00:11,11.090741286054254,0.0040895063739138
Martjushev ADWIN J,with_noise_10,log_26_1687181951,0.4,300,600,50,"[299, 1537]","[1394, 1683]",0.5,143.0,00:00:10,10.299311234615743,0.0037976811337078
Martjushev ADWIN J,with_noise_20,log_26_1687181951,0.4,300,700,10,"[299, 1110]","[1394, 1683]",,,00:00:11,11.62358881905675,0.0042859840778232
